Name,SaxoId,WpId,Boten
-5458114347737977671,20206036,3989,Despø
6723029696921218653,20206037,3976,Bøøtox
6814303830689268498,20206038,4021,
6444695877076317453,20206039,4043,Despø
6886793247778230297,20206040,3992,Met de billen bøøt
4826085409055879450,20206041,3988,
-1276122981295145781,20206042,4010,VRIJMIBØØT
5721179226362589132,20206043,4068,VRIJMIBØØT
-3005941249230132739,20206044,3995,Bøøtox
8264732468291622119,20206045,4035,Rapidø
9144059286205310757,20206046,4045,Bøøtox
-5779252036833677062,20206047,4041,
-42319488165171384,20206048,4003,
-469234307750979892,20206049,3987,
-4917003707297535755,20206050,4070,
-5261807400989519568,20206051,4065,
4305636588438759282,20206052,4066,"Dames Talenten 8+,Aldri før full"
-7089274160716546149,20206053,3975,Rapidø
7284142751013337933,20206054,3996,
7953847934313387650,20206055,4064,
1506088651872363329,20206056,4033,
-2051962180966901742,20206057,3986,
-7195748709679119050,20206058,3979,
-6149597155809959686,20206060,4023,
-8515151128751338520,20206061,4017,Met de billen bøøt
3960278703026295898,20206062,4074,
-7190224177739186318,20206063,4022,"Dames Talenten 8+,Aldri før full"
8763256380401965152,20206064,3984,VRIJMIBØØT
-1448053940933968587,20206065,4057,Met de billen bøøt
-1782107084463723549,20206066,4001,Bøøtox
5583122812721462833,20206067,4063,Rapidø
-4780745368802005361,20206068,4039,Despø
2339566630126638861,20206069,4011,Bøøt Klein Grøøt
-1496755881342614097,20206070,4030,Bøøt Klein Grøøt
5216051812599400484,20206071,4016,
-2826465705644229142,20206072,4040,Rapidø
1442138641739196998,20206073,4020,Met de billen bøøt
-6359139361392282476,20206074,3981,VRIJMIBØØT
6021376722963551101,20206075,4037,
3532320413396689564,20206076,4058,VRIJMIBØØT
8204180390252530137,20206077,4042,VRIJMIBØØT
3250055821747226516,20206078,3980,Met de billen bøøt
7619188541042181185,20206079,3982,Bøøtox
-3213821280191177210,20206080,4061,
3813173138791905161,20206081,4029,
-1321251126014752780,20206082,4056,
-5304476615350839823,20206083,4054,Rapidø
8998443849222209897,20206084,3983,Met de billen bøøt
947939671461714698,20206087,4073,
